class,neck_inclination,left_hip_angle,left_bicep_angle,right_hip_angle,right_bicep_angle,y1,x1,s1,y2,x2,s2,y3,x3,s3,y4,x4,s4,y5,x5,s5,y6,x6,s6,y7,x7,s7,y8,x8,s8,y9,x9,s9,y10,x10,s10,y11,x11,s11,y12,x12,s12,y13,x13,s13,y14,x14,s14,y15,x15,s15,y16,x16,s16,y17,x17,s17
hunched_roundshoulder,56.780209980001,101.87493888698214,61.427914187345806,103.77676408023717,82.62461397453666,0.4059189,0.38111433,0.6397376,0.37364334,0.38392752,0.6503546,0.37309298,0.3849208,0.6555219,0.3583542,0.4338995,0.5226147,0.35687554,0.43121824,0.5889127,0.40643537,0.50815016,0.60776967,0.4197994,0.4829412,0.45072496,0.663993,0.5219453,0.7083315,0.60818076,0.47085816,0.39843118,0.60207105,0.3921592,0.48637006,0.5931235,0.39372155,0.35081005,0.83794653,0.5877778,0.29937217,0.8175306,0.55971414,0.40180376,0.9081776,0.41679382,0.39706248,0.8856399,0.4116477,0.37467366,0.91054916,0.52616006,0.08430119,0.86738145,0.5271774,0.10738153
hunched_roundshoulder,55.720806858525854,102.44580609781184,60.97449890948368,105.07679496610072,82.7337535672843,0.40236694,0.37953073,0.58500075,0.370581,0.38377044,0.7130658,0.37039313,0.3844313,0.7151599,0.35781807,0.43439803,0.51700705,0.3562858,0.4314046,0.5701456,0.40719503,0.5076298,0.5890504,0.41878223,0.4826153,0.44424498,0.6645307,0.52323025,0.70479393,0.60658216,0.46826464,0.42757878,0.60207075,0.39261076,0.5038238,0.59108084,0.39298818,0.33726576,0.83704734,0.5875929,0.30430505,0.81536764,0.55621046,0.43787798,0.90913475,0.41763195,0.461278,0.88422835,0.41242084,0.36613405,0.91084933,0.52411276,0.08331171,0.88481873,0.5189785,0.13198997
hunched_roundshoulder,55.44913070181687,101.15648494856686,60.58980899505022,101.00682184347352,81.27134859428203,0.40691912,0.38161036,0.59452665,0.37353307,0.38619083,0.5747958,0.37451488,0.38463256,0.6043957,0.3587901,0.43386665,0.52352226,0.3567446,0.43088254,0.57468456,0.40874562,0.5072,0.5649275,0.41758415,0.48566127,0.40538678,0.6649274,0.5228713,0.71901333,0.6073551,0.47379574,0.362757,0.6034195,0.3962548,0.44940642,0.59075755,0.3977135,0.34990436,0.839983,0.5875308,0.28007093,0.8266028,0.5590185,0.3759254,0.90810573,0.41642052,0.3980309,0.88277423,0.4140099,0.34831867,0.92697924,0.5256268,0.08711584,0.8656265,0.5271421,0.11816532
hunched_roundshoulder,54.67333503023472,97.376385054315,60.967600418421966,101.8625625842061,85.49808821873937,0.4070258,0.38272277,0.5875592,0.37335443,0.3862216,0.5787607,0.37413758,0.3854318,0.59378636,0.3597232,0.43372956,0.48055252,0.3572362,0.4321551,0.55379677,0.41059825,0.5062708,0.5439599,0.41472885,0.49091646,0.42859182,0.66463304,0.5228151,0.7171825,0.6058078,0.4701677,0.40899763,0.60300505,0.3924767,0.4466031,0.5917294,0.39565444,0.3544001,0.8512602,0.5880143,0.2812002,0.8264422,0.55845326,0.38403043,0.90762365,0.41335726,0.41205445,0.8829068,0.4127152,0.36544195,0.927237,0.5182337,0.07334292,0.88747805,0.5217823,0.11233618
hunched_roundshoulder,53.73305096698556,101.6731750989,62.30909738273666,101.83783729941064,87.20865445485569,0.40614706,0.38242874,0.58583504,0.37182707,0.38659373,0.58079803,0.37359524,0.3851648,0.61407167,0.3557316,0.4346109,0.5446565,0.35504794,0.43207803,0.55506253,0.4076026,0.50603634,0.5724167,0.412668,0.49122983,0.40614042,0.6634744,0.5232984,0.6895011,0.6041392,0.4699854,0.44031495,0.6059209,0.39300045,0.40753973,0.592101,0.39501783,0.33557168,0.83941174,0.5866507,0.2767074,0.8184613,0.5680004,0.37733212,0.9081818,0.41853747,0.39820468,0.8824699,0.4138566,0.32291433,0.92854905,0.52535754,0.088472396,0.8713221,0.527302,0.12426736
hunched_roundshoulder,54.67145788477123,97.41102777378529,61.498886683011406,98.2983786299967,87.01385745972694,0.4032517,0.38152346,0.61565965,0.36992782,0.38558853,0.64808065,0.37122068,0.38454938,0.67298836,0.3582302,0.43317088,0.5481871,0.35552487,0.43201295,0.5623513,0.40834674,0.5046256,0.5420239,0.40864632,0.49412605,0.3947735,0.66301537,0.5225483,0.71185386,0.60482943,0.47135845,0.40585217,0.60553366,0.396273,0.43587115,0.59248734,0.39843303,0.34083107,0.8523712,0.588044,0.27950403,0.8295178,0.5695115,0.3901884,0.9080503,0.4172001,0.3598186,0.881369,0.41412434,0.3066293,0.9295995,0.52695596,0.086360335,0.8704797,0.5281838,0.113243274
hunched_roundshoulder,53.75263254766034,103.52934730774263,61.5237144206444,101.36439590690202,87.95862288610144,0.40383002,0.38159236,0.60404545,0.37208602,0.38493896,0.655428,0.37203556,0.38489553,0.6653262,0.3573907,0.43489486,0.5098096,0.35648116,0.43211418,0.55527157,0.4074794,0.50391597,0.5447668,0.40874696,0.49394974,0.42014956,0.6628968,0.5233464,0.68265766,0.60438377,0.4713614,0.44878304,0.60602766,0.39636835,0.43414375,0.5933646,0.39873728,0.35136026,0.83861136,0.5782692,0.27799526,0.8195832,0.56926244,0.39161578,0.9080014,0.4172584,0.4217532,0.8814861,0.4141194,0.3466065,0.91694653,0.52655107,0.080505766,0.89154375,0.5230717,0.111210726
hunched_roundshoulder,54.197812770972995,96.92236871980589,61.40653569524367,100.58179283180198,84.19392506842796,0.40201613,0.38213605,0.6386127,0.371386,0.38494384,0.6526713,0.37023377,0.38470918,0.6721957,0.35767302,0.43400833,0.5200982,0.35493445,0.43318397,0.5519718,0.40814063,0.5047066,0.5550189,0.41573676,0.48487964,0.3826918,0.6635872,0.523084,0.6949732,0.60552466,0.46999812,0.4342528,0.6046227,0.39356992,0.42400593,0.5920527,0.39578965,0.34066957,0.8537938,0.5859237,0.27249143,0.82761025,0.5584736,0.42082155,0.9066743,0.41562864,0.47509223,0.882754,0.41263637,0.3713189,0.92881984,0.5226323,0.07829638,0.88614285,0.5194096,0.12611137
hunched_roundshoulder,54.51655550732174,102.91610560330224,61.82837500857283,105.86999849479267,87.82143170643256,0.40514264,0.3828596,0.5948574,0.3734041,0.38499793,0.6130331,0.37247714,0.38535598,0.62845314,0.35810232,0.43280694,0.5150956,0.35571668,0.43220457,0.54783285,0.40814096,0.5037398,0.5554512,0.40942186,0.4922442,0.4179211,0.6630883,0.5231188,0.6880534,0.6049609,0.46949926,0.46402577,0.6065645,0.39511248,0.46673822,0.5937438,0.3971526,0.36030772,0.8399669,0.5793411,0.29189247,0.81885576,0.55829406,0.39960426,0.9083602,0.41700825,0.49799663,0.88654536,0.4133578,0.38288763,0.91177845,0.5245658,0.07460286,0.88483304,0.521007,0.11295135
hunched_roundshoulder,54.77770505607528,96.33560082858844,61.15709035656563,101.07897596186552,87.073881162153,0.40925345,0.38505659,0.52014947,0.37558424,0.38587138,0.4549323,0.37591773,0.38609564,0.47816324,0.3608873,0.43314934,0.46096727,0.35717866,0.43373576,0.5229439,0.40951282,0.50275385,0.5028138,0.4082458,0.49422404,0.4259953,0.66300464,0.521741,0.70062524,0.60373807,0.47144914,0.44601727,0.6056329,0.3961948,0.45196182,0.5913411,0.3979285,0.37012014,0.8544867,0.58698577,0.2565763,0.82158345,0.56853306,0.35508266,0.90654385,0.41729355,0.43384975,0.8818237,0.41379055,0.32935777,0.91097665,0.5237241,0.06598318,0.8671789,0.5257961,0.112325065
hunched_roundshoulder,56.409678073434876,102.82223148334958,62.76024503779434,107.019246124539,79.72330670946616,0.41284817,0.3838928,0.5694439,0.3844089,0.38602307,0.59876436,0.38324565,0.38640985,0.57647717,0.36125147,0.43189007,0.601821,0.36267567,0.4313646,0.6640232,0.4108498,0.5074032,0.583561,0.42102823,0.48341665,0.42569137,0.6620579,0.5221817,0.73902893,0.6118362,0.4729422,0.36998755,0.6062873,0.39616758,0.48490858,0.59387463,0.39765704,0.36409852,0.8332774,0.5879546,0.30471578,0.813735,0.5550814,0.40914643,0.906583,0.42030975,0.42564288,0.8858237,0.415778,0.34521523,0.91151273,0.52430224,0.105182745,0.8657702,0.5262713,0.12759198
hunched_roundshoulder,56.144238347675554,104.29525740051119,62.451800525065735,106.79953259931804,81.52913359393665,0.4127211,0.38372388,0.55653995,0.3845993,0.38540956,0.59311515,0.38364968,0.38586056,0.58721393,0.36264214,0.4313786,0.5860998,0.36316985,0.4315284,0.6324145,0.4119125,0.50563645,0.58960766,0.41644737,0.49324942,0.41064978,0.6622259,0.52259564,0.7473014,0.6121215,0.4773192,0.33473304,0.6066121,0.39573678,0.50281787,0.59367895,0.39822432,0.35232675,0.8332237,0.57864976,0.2818777,0.8150059,0.5571005,0.38202983,0.9044652,0.4195884,0.44750234,0.88271165,0.4176738,0.35957754,0.914289,0.52504915,0.09087355,0.887938,0.5213365,0.11343151
hunched_roundshoulder,54.773490310120714,103.39391831687965,62.322505044077396,106.55476594022144,78.4585810714224,0.4141273,0.38366398,0.5326605,0.3850753,0.38538682,0.6067035,0.38415003,0.38600644,0.5562146,0.3612165,0.43139797,0.5367852,0.36300933,0.4310082,0.6152047,0.41403866,0.5069978,0.5607702,0.42211646,0.483882,0.43725026,0.66351366,0.5207828,0.7471146,0.61333007,0.47464666,0.3737744,0.6064433,0.39563885,0.5097496,0.59372085,0.39775357,0.3713587,0.83326334,0.5859767,0.302231,0.81406486,0.5550357,0.39625013,0.9073047,0.42016783,0.42758548,0.88516057,0.4145589,0.33869764,0.91422987,0.52475435,0.082725175,0.8692875,0.5261474,0.10341675
hunched_roundshoulder,54.7010655253588,105.06553881434854,62.52913192684862,106.2668324855704,78.37385257476839,0.41373822,0.3837244,0.5539056,0.38452476,0.38603896,0.60103595,0.3836226,0.38633528,0.5680538,0.3607181,0.43254504,0.59259033,0.36217606,0.43154645,0.6518286,0.41248882,0.50643986,0.56444454,0.42091298,0.48341355,0.42311907,0.6636467,0.5220547,0.7486017,0.61417645,0.4743262,0.37317988,0.60677093,0.3937876,0.47765276,0.59443134,0.39696595,0.34715924,0.83145833,0.57992643,0.31594443,0.81234086,0.55493,0.42643678,0.90585494,0.42048368,0.40390885,0.8817219,0.41650558,0.34190226,0.9125341,0.5245433,0.081812724,0.8950939,0.4846685,0.104915775
hunched_roundshoulder,54.334809956441575,104.44773454354257,62.68207352274355,105.8180070948305,81.03866453982721,0.41484386,0.38446614,0.52052665,0.385422,0.3865851,0.6170306,0.38598832,0.3865276,0.5845089,0.36086947,0.43246624,0.5489531,0.3625561,0.4319778,0.6113874,0.41325945,0.5062318,0.56480134,0.41730937,0.49054715,0.45005178,0.66364884,0.52174765,0.7352265,0.612517,0.47698274,0.35780394,0.6070036,0.39314565,0.49327478,0.59379584,0.39547893,0.3513897,0.8334062,0.57880735,0.29256728,0.814305,0.5571188,0.39410093,0.9057624,0.41816923,0.43217123,0.8812413,0.415752,0.35475984,0.9167584,0.5251036,0.08568939,0.8953396,0.48563614,0.10606091
hunched_roundshoulder,56.27601628759817,103.44763092451262,62.820371193057966,105.26588192308336,82.1181827683369,0.41277814,0.3845496,0.5466815,0.3846858,0.3865195,0.6489409,0.38516137,0.3864103,0.59390056,0.36062258,0.43177268,0.58388543,0.36205393,0.43158755,0.6447466,0.4099813,0.50653833,0.5590071,0.41627535,0.49174714,0.42284483,0.6633263,0.52223533,0.7287088,0.6113788,0.47661573,0.3420435,0.6068331,0.3931374,0.49154174,0.5936651,0.3954862,0.3340315,0.8360839,0.57939756,0.2935962,0.8162746,0.5585827,0.41365987,0.90506715,0.41806513,0.48962057,0.8814902,0.41713068,0.3790321,0.9136602,0.5169088,0.08005553,0.8891498,0.520219,0.11585207
hunched_roundshoulder,55.964323706907955,102.40733847240631,61.98157615165621,105.86603698507406,79.56748960393065,0.41385502,0.3846574,0.53593826,0.38567898,0.38660786,0.63967174,0.38588557,0.3865182,0.5907957,0.361328,0.43212053,0.59033567,0.3624776,0.43124437,0.64969754,0.41112936,0.50666684,0.58008087,0.4196903,0.48352218,0.4129515,0.6641443,0.5225996,0.73496014,0.61121213,0.4732418,0.37315005,0.6068846,0.39646015,0.507727,0.5931812,0.39816666,0.35891953,0.8334269,0.58708066,0.32472834,0.81358075,0.55587536,0.44038925,0.9056431,0.4184943,0.4767809,0.8830723,0.4151128,0.35715452,0.91172767,0.51580614,0.085795246,0.8866606,0.5184425,0.124822594
hunched_roundshoulder,55.633027055129524,100.4448338785649,61.97438396246019,101.78087352173276,81.21552545819551,0.41318387,0.38330862,0.5641475,0.3840832,0.38503054,0.6120517,0.38333303,0.3859091,0.57732874,0.36125916,0.43084213,0.5442842,0.36230487,0.43114862,0.6189261,0.41250712,0.50659686,0.5913593,0.41754627,0.49154845,0.45065606,0.66513133,0.52150005,0.7479696,0.61196125,0.47644424,0.36122712,0.6062727,0.39323425,0.51663494,0.59326863,0.3969158,0.3770537,0.83858216,0.5867357,0.2764694,0.8189664,0.56680167,0.36508277,0.9037467,0.41783077,0.4399285,0.88121265,0.41577148,0.34767422,0.9103856,0.5159622,0.065210275,0.86776805,0.51096743,0.09440316
hunched_roundshoulder,57.19414698842684,101.5331835416714,61.82708410281969,105.55324164184415,80.97774608261986,0.4164289,0.38543767,0.54712945,0.38642198,0.3859468,0.6357794,0.38722715,0.38625702,0.60046047,0.3617384,0.43126464,0.5406433,0.36445117,0.43095508,0.620226,0.40959686,0.5063611,0.560636,0.4153741,0.49050283,0.42746863,0.66355205,0.5219719,0.73218423,0.61232686,0.47062683,0.3898385,0.6041682,0.3925965,0.49772695,0.5927612,0.39649475,0.36913094,0.83597827,0.5867328,0.280983,0.81502455,0.55692804,0.38521564,0.90500724,0.41765004,0.40965754,0.8812016,0.41494623,0.36017096,0.9103412,0.52521884,0.073889524,0.8312854,0.5178731,0.0929516
hunched_roundshoulder,55.45166856892057,98.1469943172325,61.989581133363465,102.59661667468572,80.65309353099082,0.41380557,0.38237432,0.5654716,0.38417673,0.3842297,0.5961195,0.3835503,0.38529763,0.6014859,0.3608365,0.4307354,0.541483,0.36282057,0.43016043,0.6271975,0.41242212,0.50646895,0.55857545,0.4175961,0.48982507,0.42420062,0.66481686,0.5217054,0.71509355,0.6134753,0.47307166,0.38494042,0.6053206,0.39148897,0.5205182,0.59332126,0.39363047,0.3639653,0.8490986,0.5860961,0.26691005,0.8257166,0.5566375,0.3868868,0.9051196,0.4184846,0.49325868,0.88198817,0.4166146,0.38354445,0.9089934,0.5052251,0.06933123,0.8914761,0.48684403,0.108600006
hunched_roundshoulder,56.53905492521025,98.61049095430957,61.057349104115936,101.56482097790689,81.11041567705819,0.4170208,0.38494065,0.57207024,0.386886,0.38561007,0.63496107,0.3859452,0.38616404,0.5641549,0.3622851,0.43141857,0.5534102,0.364416,0.43069574,0.61056215,0.41129217,0.50640184,0.5602421,0.41637313,0.49113962,0.43781596,0.6665381,0.52145237,0.73790485,0.6126002,0.47304535,0.37024182,0.60471797,0.3922393,0.55855656,0.59285116,0.3947565,0.37350592,0.8390815,0.58722705,0.29019186,0.8184879,0.5575526,0.3729628,0.8979459,0.4192275,0.543462,0.8721339,0.41738382,0.3871402,0.9096432,0.507201,0.07513344,0.88886595,0.48963356,0.11925446
hunched_roundshoulder,56.46890926467919,101.56506686471704,62.19096926104129,106.36147158671008,81.97175717291016,0.41746685,0.3851683,0.54157346,0.38697752,0.38568994,0.66441834,0.38797402,0.38565335,0.58174455,0.36183655,0.43243957,0.5639187,0.36376223,0.4319801,0.62064093,0.41144213,0.508135,0.5612601,0.4166529,0.4910309,0.43703267,0.6649478,0.5215446,0.725945,0.6124116,0.47422343,0.37820452,0.6054621,0.3926941,0.5272843,0.5940864,0.39443868,0.37902766,0.8367454,0.58689135,0.28011775,0.8166842,0.5570195,0.37834093,0.904746,0.41905713,0.5033934,0.8839023,0.41752848,0.36948654,0.9128214,0.5196825,0.07897887,0.89342535,0.48636493,0.110176496
hunched_roundshoulder,55.33052916015514,100.49029561768049,61.200004435120825,105.44305703015351,82.08210570914089,0.4176875,0.38607094,0.51414096,0.3869542,0.3860908,0.6451434,0.38761365,0.3865036,0.6137508,0.3604824,0.43212986,0.55028063,0.36260986,0.4323535,0.6093702,0.41152364,0.506723,0.5605892,0.41594815,0.49137536,0.45449975,0.66481376,0.5219914,0.72534084,0.6108731,0.47574672,0.37146693,0.6039197,0.39346153,0.511878,0.59333646,0.39665663,0.39513528,0.83909094,0.5880417,0.27899793,0.8186579,0.5581545,0.36860204,0.90524614,0.41800076,0.520904,0.8841411,0.41681463,0.37882802,0.9078094,0.51661557,0.07297288,0.8828673,0.5201357,0.11107575
hunched_roundshoulder,55.71208420623518,101.49777584101406,61.74942485195665,105.78254475265982,82.47675403938422,0.41521594,0.384731,0.54061073,0.3852613,0.38580933,0.6542209,0.3860252,0.3852573,0.55829525,0.36181253,0.4321869,0.5737899,0.36286062,0.43159017,0.62754065,0.4123214,0.5070727,0.55833423,0.41570687,0.49073622,0.44335607,0.6653898,0.5220993,0.72850513,0.6104654,0.47492716,0.37678418,0.6058902,0.39363956,0.5020519,0.5935907,0.3966398,0.3808231,0.8365585,0.58657,0.27001593,0.8164213,0.55673724,0.36135206,0.90516484,0.4177086,0.50329983,0.88199484,0.41697922,0.36708006,0.908595,0.50573367,0.07417865,0.8893663,0.48657107,0.1142442
hunched_roundshoulder,55.60290846996085,100.08239672044732,62.0683810258179,104.39060684132457,80.18415323314525,0.41542813,0.3855789,0.5342122,0.38520345,0.38646543,0.6555874,0.38592702,0.38621217,0.5964014,0.3611258,0.4323463,0.5678821,0.36301622,0.43175727,0.62625796,0.41159496,0.50686496,0.55902,0.4167139,0.490868,0.43371207,0.66516346,0.521556,0.7397464,0.61399245,0.47773585,0.36733878,0.606204,0.39287093,0.53369254,0.59432095,0.39657372,0.38650528,0.8384751,0.58638906,0.27213973,0.81888723,0.5585118,0.3640027,0.90212774,0.41735873,0.48911247,0.8813814,0.41773874,0.39042258,0.91212744,0.5174741,0.065896004,0.89360785,0.48569345,0.10403585
hunched_roundshoulder,56.09501023134176,101.37420405855016,61.62233552207022,104.91467359596132,82.43646275347032,0.41708893,0.38572085,0.52164274,0.38663232,0.38589063,0.60855705,0.387269,0.3862321,0.5655929,0.36196017,0.43107128,0.5516474,0.363509,0.43128774,0.62382066,0.4124735,0.50705993,0.5970951,0.4172431,0.49197432,0.47383946,0.6652291,0.52261084,0.71939796,0.61127484,0.4744296,0.3838454,0.6055323,0.39375168,0.5104687,0.5936158,0.39626274,0.38796747,0.8360095,0.58685654,0.2852513,0.8167262,0.5584354,0.36021674,0.9052295,0.4159089,0.45818457,0.88105386,0.4163645,0.36225647,0.9125361,0.5267462,0.07345252,0.88576794,0.5230138,0.09335177
hunched_roundshoulder,54.325577055341014,100.1851227655643,61.5733015940187,101.44493749759482,78.7775030943378,0.41638073,0.38513765,0.5287897,0.38520062,0.38588545,0.59423596,0.38595098,0.38582304,0.5522976,0.35904115,0.43269077,0.5305643,0.36131948,0.43205777,0.59540725,0.41206026,0.5073165,0.55856544,0.41706318,0.49029928,0.437005,0.66588426,0.5221283,0.7103366,0.61568683,0.47469154,0.38748056,0.60496175,0.39199594,0.518803,0.59332347,0.39521408,0.36070824,0.84218633,0.5874259,0.25803977,0.82817495,0.5580523,0.3597518,0.90667903,0.41706887,0.50034004,0.8824186,0.41528064,0.3727675,0.91110295,0.4897245,0.07528684,0.89228666,0.48537245,0.11666537
hunched_roundshoulder,57.26050035557907,100.42980746239084,61.67959299788244,102.98350591003191,81.60507846731802,0.41702366,0.3850601,0.5404776,0.3863743,0.385794,0.6066377,0.38709086,0.38576847,0.5534678,0.36220723,0.43147522,0.56729674,0.36448294,0.4310226,0.63338155,0.410276,0.5070958,0.5597476,0.4201071,0.48348352,0.426363,0.6657814,0.52212405,0.7217885,0.60947096,0.47109768,0.40039596,0.6059877,0.39362857,0.5203951,0.5935359,0.39700183,0.3691876,0.83933437,0.5871763,0.2943619,0.8197353,0.5585663,0.38009596,0.90481466,0.41661197,0.48454827,0.88213,0.4159151,0.38572195,0.913831,0.5246808,0.08040855,0.87107146,0.5265475,0.11395946
hunched_roundshoulder,56.39138018050212,101.15326109927861,62.35529678228263,104.70113456175002,82.10177665395052,0.41729397,0.38645113,0.5140125,0.38656446,0.38615125,0.5975855,0.38739666,0.38652483,0.57403666,0.36105198,0.43145815,0.5327861,0.363598,0.43147585,0.60594577,0.41050953,0.5067043,0.5519064,0.41685796,0.490839,0.44465506,0.66485107,0.52271223,0.6992664,0.6125616,0.47457457,0.3796663,0.6070453,0.39314207,0.51488626,0.59520423,0.39723313,0.36213458,0.8364059,0.57967794,0.29447615,0.8163552,0.5578379,0.40097135,0.89856064,0.41670567,0.5171439,0.8798985,0.4165896,0.35493034,0.91583204,0.47989026,0.07594653,0.8923266,0.48656783,0.11926883
hunched_roundshoulder,55.55358863472967,104.62567463179974,61.55058438483923,106.11902719193131,78.73534716678049,0.41912386,0.38668928,0.4865373,0.38843918,0.38649175,0.6162544,0.3890748,0.38661152,0.58126026,0.36274314,0.4321867,0.5573324,0.36521757,0.4312461,0.6232558,0.41362733,0.5071783,0.5649345,0.41988075,0.48352072,0.4357519,0.6646313,0.5220458,0.7381044,0.6120927,0.4736323,0.40415263,0.60422707,0.39285964,0.49386585,0.59218395,0.39500952,0.36983636,0.83190125,0.5803005,0.30272964,0.8126189,0.55571634,0.3962632,0.90551925,0.41907278,0.47518566,0.88189447,0.41698456,0.35899532,0.9153991,0.5257728,0.08244969,0.8903774,0.5217457,0.11488925
hunched_roundshoulder,57.51754598572288,104.4586628462146,61.22595915396687,104.14075852148551,81.29315738830188,0.4167332,0.38617983,0.5153084,0.3872066,0.38627088,0.5806689,0.38753903,0.386214,0.54302615,0.36322415,0.431535,0.5686331,0.36466548,0.43115592,0.6335501,0.41055784,0.50674623,0.5744295,0.414145,0.49051794,0.40366492,0.6643952,0.5229064,0.71004355,0.60997975,0.47369486,0.37723932,0.60544646,0.3972431,0.5205455,0.5916695,0.39810607,0.3625458,0.8253953,0.58640295,0.28195623,0.81609744,0.55759543,0.39569283,0.90574753,0.4166332,0.38222674,0.8797847,0.41192445,0.3167447,0.91164845,0.5247857,0.08699003,0.86996937,0.5263399,0.122562334
hunched_roundshoulder,56.63665280377195,103.96227201809472,61.75104360678994,105.03925624642235,83.00937902105099,0.4180317,0.38627943,0.5171286,0.3880089,0.3868024,0.5985199,0.38812312,0.3865589,0.5640811,0.36339527,0.43256322,0.5915756,0.36422437,0.43198806,0.6387574,0.4113958,0.50628173,0.5935809,0.41493782,0.49025685,0.409598,0.663991,0.52253556,0.73515385,0.6082412,0.47221294,0.38486677,0.60654503,0.39687276,0.51425135,0.5920852,0.39826012,0.36286822,0.8256786,0.5870215,0.29937392,0.8155923,0.5573985,0.41520348,0.9054252,0.41592994,0.47142294,0.8804833,0.41535297,0.36102945,0.9113145,0.5242509,0.094144255,0.88460267,0.52094924,0.12485773
hunched_roundshoulder,55.73372273303261,104.70293773169092,62.59777532800725,102.17240728571454,83.89561655642765,0.4191746,0.3864833,0.53586453,0.38872728,0.38709676,0.5585059,0.38916868,0.38707444,0.54301214,0.36168355,0.43252754,0.5271804,0.36352336,0.4317537,0.5942065,0.41123343,0.5060517,0.58165777,0.41569242,0.49003634,0.4337843,0.6632629,0.52193815,0.7439351,0.6084156,0.4737148,0.3963782,0.60772055,0.39597946,0.53066534,0.5939714,0.399024,0.37273946,0.83123624,0.57939935,0.2922569,0.81149304,0.5555826,0.38178125,0.90578556,0.4166368,0.44930536,0.867933,0.4128532,0.32488665,0.91091317,0.5055779,0.074233666,0.89379513,0.48468763,0.10935709
hunched_roundshoulder,55.807598265561516,105.74251984412354,62.29888624992749,106.14566492969436,83.0301701168845,0.41724634,0.3857761,0.5449627,0.38745126,0.38620657,0.54333323,0.3861363,0.38576055,0.5270606,0.36085355,0.43165573,0.5357556,0.36298034,0.43052348,0.62117136,0.41079003,0.5059612,0.5903706,0.41902897,0.48342654,0.42892957,0.66350174,0.522921,0.72380215,0.6075055,0.4701798,0.40641856,0.6075953,0.39653286,0.5075648,0.5936148,0.39865276,0.35861468,0.820771,0.5864659,0.32822925,0.81121224,0.55639,0.43299878,0.90580547,0.41850448,0.46883142,0.8816988,0.41614994,0.34155574,0.91319937,0.5250833,0.08645765,0.8877624,0.5211341,0.112583876
hunched_roundshoulder,55.897809887467574,103.53967455376772,61.42714920615877,101.55517675079886,83.67855314460465,0.41899174,0.38725743,0.4988255,0.38893265,0.38774344,0.6128964,0.38896245,0.3875258,0.5818054,0.3635196,0.43275243,0.53988594,0.36447024,0.43240538,0.59826297,0.41324493,0.5069972,0.5523234,0.41424066,0.4905858,0.42068803,0.66454995,0.52216256,0.7295103,0.6093759,0.46866426,0.40760097,0.6038755,0.39275092,0.47438633,0.5924277,0.3936495,0.35262564,0.83539844,0.57917833,0.29832482,0.8158123,0.55565256,0.3973672,0.9049517,0.41722986,0.503053,0.8693657,0.41436654,0.3662735,0.91147447,0.5057614,0.07718133,0.86949813,0.5118947,0.1141147
hunched_roundshoulder,56.48019151333784,105.49728873216341,61.05391351896342,106.84961154631256,81.2135720240929,0.4170267,0.38577214,0.541729,0.3876226,0.386363,0.566973,0.38616106,0.38627848,0.5305584,0.36185205,0.43273312,0.5783448,0.36300647,0.43196145,0.6377059,0.41023764,0.50659883,0.56553525,0.4189363,0.48241505,0.4297548,0.66569555,0.5230755,0.75003535,0.60925794,0.47145945,0.3933844,0.6071649,0.39900485,0.5079279,0.59390885,0.39974603,0.37963066,0.8304521,0.5800802,0.3404918,0.811254,0.5544493,0.43303487,0.9067752,0.4194606,0.5043975,0.88253254,0.41607672,0.35604143,0.9113953,0.50644267,0.079883985,0.88706326,0.52004164,0.12195297
hunched_roundshoulder,56.20926225476081,103.4995403622047,61.62500612603569,105.42223861356331,77.64269448449687,0.4161852,0.38521597,0.5735805,0.38672513,0.3868252,0.6012989,0.3854322,0.386678,0.57191014,0.3623374,0.4328296,0.60514295,0.36335438,0.43136737,0.6597365,0.41117233,0.50661373,0.5760027,0.4206224,0.48256764,0.41855097,0.66469574,0.52174824,0.74591255,0.6140771,0.47390124,0.3788569,0.6057984,0.3952044,0.47236836,0.5933193,0.3960099,0.37258297,0.8326955,0.58686984,0.31406143,0.8130759,0.5552231,0.43156484,0.9076926,0.42061004,0.4108044,0.8817154,0.413933,0.33909214,0.912774,0.5262589,0.09809978,0.8867856,0.5211294,0.11528178
hunched_roundshoulder,56.433161304519615,104.63646633068836,61.76235440005548,103.87290582299431,78.55010560630058,0.41815096,0.38662347,0.51532364,0.38882476,0.38741037,0.6122507,0.38884997,0.38679117,0.5631538,0.36362857,0.43299672,0.5441114,0.36482167,0.43111664,0.6114834,0.41188928,0.50653934,0.5675816,0.42029893,0.4835775,0.4311115,0.6645373,0.52292407,0.7419858,0.61250484,0.47398695,0.3743486,0.60624695,0.39517766,0.49120066,0.5925003,0.39554286,0.37368178,0.8344945,0.5785087,0.28288084,0.81596375,0.5570708,0.372196,0.9069772,0.417986,0.4339067,0.8812977,0.4130126,0.33765203,0.9171611,0.52614635,0.09396974,0.8915624,0.5222712,0.105366334
